id_cliente,evasao,genero,idoso,tem_parceiro,tem_dependentes,meses_contrato,servico_telefone,multiplas_linhas,servico_internet,seguranca_online,backup_online,protecao_dispositivo,suporte_tecnico,streaming_tv,streaming_filmes,tipo_contrato,fatura_digital,metodo_pagamento,valor_mensal,valor_total,valor_diario
8605ituld,False,female,False,False,False,1,True,False,no,False,False,False,False,False,False,month,False,mailed check,19.55,19.55,0.65
8606ciqul,False,male,True,True,True,72,True,True,fiber optic,True,True,True,True,True,True,two year,True,credit card automatic,115.75,8399.15,3.86
8606oegqz,False,female,False,False,True,18,True,True,no,False,False,False,False,False,False,two year,False,credit card automatic,25.3,454.65,0.84
8608oztlb,False,male,False,True,True,38,True,False,dsl,True,True,True,True,True,False,one year,False,electronic check,74.05,2802.3,2.47
8610wfcjf,True,female,False,True,True,49,True,True,fiber optic,False,False,False,False,True,True,month,True,electronic check,95.6,4783.5,3.19
8610zikjj,False,female,False,True,True,2,True,False,no,False,False,False,False,False,False,one year,False,mailed check,20.3,31.9,0.68
8612gxidd,False,male,False,True,True,12,True,True,no,False,False,False,False,False,False,two year,True,bank transfer automatic,25.4,313.0,0.85
8614vgmmv,True,female,False,False,False,15,True,True,dsl,False,False,False,False,False,False,month,True,electronic check,49.1,679.55,1.64
8617enbds,False,male,False,False,False,3,True,False,fiber optic,False,False,True,False,False,False,month,True,credit card automatic,73.6,232.5,2.45
8619ijndk,False,female,False,True,True,71,True,False,dsl,True,True,True,True,False,False,two year,False,credit card automatic,64.05,4492.9,2.13
8620rjpzn,False,female,False,False,False,1,True,False,no,False,False,False,False,False,False,month,False,electronic check,20.7,20.7,0.69
8621mnihh,True,female,True,True,False,34,True,True,fiber optic,False,True,True,False,False,True,month,True,electronic check,94.25,3217.55,3.14
8622zlfko,False,female,False,True,False,6,True,True,fiber optic,False,True,False,False,False,True,month,True,electronic check,90.75,512.25,3.02
8623tmrby,True,male,True,True,True,51,True,True,fiber optic,False,True,True,False,False,False,month,True,electronic check,84.2,4146.05,2.81
8623ulfnq,False,female,True,False,False,26,True,True,dsl,False,False,False,True,False,True,month,True,electronic check,66.05,1652.4,2.2
8624giout,True,female,False,False,False,49,True,True,dsl,True,True,False,False,False,False,month,True,credit card automatic,59.75,2934.3,1.99
8625azyzy,True,male,False,True,False,24,True,True,fiber optic,False,True,True,False,True,True,month,True,electronic check,104.65,2542.45,3.49
8626ptqge,False,male,False,False,False,69,False,False,dsl,True,True,False,True,True,True,two year,True,bank transfer automatic,60.05,4176.7,2.0
8626xhbie,False,male,False,False,True,56,True,True,no,False,False,False,False,False,False,two year,True,mailed check,24.8,1424.2,0.83
8627ehgip,True,male,False,False,False,44,False,False,dsl,False,True,True,False,True,True,one year,True,mailed check,53.95,2375.4,1.8
8627zygsz,False,male,False,True,False,47,True,True,fiber optic,False,True,False,False,False,False,one year,True,electronic check,78.9,3650.35,2.63
8628mfkax,False,female,True,True,False,72,True,True,fiber optic,True,True,True,True,True,True,two year,True,credit card automatic,116.75,8277.05,3.89
8630fjlib,False,female,False,False,False,18,True,False,fiber optic,False,False,False,False,False,False,month,True,electronic check,69.8,1221.65,2.33
8630qsgxk,False,male,False,True,False,51,True,True,dsl,False,False,False,True,True,True,two year,True,bank transfer automatic,75.2,3901.25,2.51
8631nbhfz,True,male,True,True,True,66,True,True,dsl,True,True,True,True,True,False,two year,False,credit card automatic,79.4,5154.6,2.65
8631wuxgy,False,female,False,False,True,46,True,False,fiber optic,False,True,True,False,True,True,month,True,electronic check,99.8,4391.25,3.33
8631xvrzl,False,male,False,False,False,9,True,False,no,False,False,False,False,False,False,one year,True,mailed check,20.15,163.7,0.67
8634cilsz,True,male,False,False,False,69,True,True,fiber optic,False,True,False,True,True,True,one year,True,bank transfer automatic,104.7,7220.35,3.49
8634mphtr,True,male,True,True,False,47,True,True,fiber optic,False,False,True,False,True,True,month,True,electronic check,100.05,4871.05,3.33
8637xjivr,True,female,False,False,False,12,True,True,fiber optic,True,False,False,False,False,False,month,True,electronic check,78.95,927.35,2.63
8639nhqei,False,female,False,True,True,72,True,True,fiber optic,True,True,False,False,True,False,two year,True,bank transfer automatic,95.9,6954.15,3.2
8640sdgkb,True,male,False,False,False,4,True,False,dsl,False,False,True,True,True,True,month,True,electronic check,74.4,299.7,2.48
8642gvwrf,True,female,False,True,False,2,True,False,fiber optic,False,True,True,False,False,False,month,False,bank transfer automatic,79.7,165.0,2.66
8644xlfbw,True,male,True,False,False,1,True,False,fiber optic,False,False,False,False,False,False,month,True,electronic check,71.65,71.65,2.39
8644xytsv,False,male,False,True,False,42,False,False,dsl,True,False,False,False,True,False,month,True,bank transfer automatic,40.15,1626.05,1.34
8645komjq,False,male,False,True,True,69,True,True,dsl,False,True,True,True,True,True,two year,True,bank transfer automatic,81.95,5601.4,2.73
8645kwhjo,False,male,False,False,False,14,False,False,dsl,False,False,True,True,True,True,month,True,electronic check,55.0,771.95,1.83
8646jcoms,False,female,False,True,False,66,True,True,fiber optic,False,True,True,True,False,False,one year,True,bank transfer automatic,90.55,6130.95,3.02
8647sdtwq,False,male,False,True,True,57,True,True,fiber optic,False,False,False,False,False,False,month,True,electronic check,74.3,4018.35,2.48
8648pfrmp,False,female,True,False,False,14,False,False,dsl,False,False,False,False,True,True,month,True,electronic check,46.35,672.7,1.55
8649vytuc,False,male,False,False,False,24,True,False,fiber optic,False,False,False,False,True,True,month,True,electronic check,90.35,2238.5,3.01
8650rhrke,True,male,False,False,False,4,False,False,dsl,False,False,True,False,False,False,month,True,electronic check,29.65,118.5,0.99
8651enbzx,True,female,True,False,False,60,True,True,fiber optic,False,False,True,True,True,True,one year,True,electronic check,106.0,6441.4,3.53
8652yhiyu,False,female,False,False,True,16,True,True,fiber optic,False,False,False,True,False,False,one year,True,credit card automatic,79.5,1264.2,2.65
8654dhaow,False,female,False,False,False,2,True,True,dsl,False,True,False,False,False,False,month,False,mailed check,54.15,101.65,1.8
8659hdiye,False,female,True,False,False,64,True,True,dsl,False,True,True,True,False,True,month,False,credit card automatic,74.65,4869.35,2.49
8659ioopu,False,female,False,True,True,71,True,True,fiber optic,True,False,True,True,False,True,two year,False,electronic check,100.45,7159.7,3.35
8660buetv,False,female,False,False,False,3,True,False,dsl,False,False,False,False,False,False,month,False,mailed check,44.75,148.05,1.49
8661boynw,False,female,False,True,False,72,True,True,dsl,True,False,True,True,True,True,two year,True,credit card automatic,84.4,6096.45,2.81
8663updgf,False,female,False,False,False,26,True,True,dsl,True,True,False,False,True,False,month,True,bank transfer automatic,69.5,1800.05,2.32
8665utdhz,True,male,False,True,True,1,False,False,dsl,False,True,False,False,False,False,month,False,electronic check,30.2,30.2,1.01
8668knzti,False,male,False,False,False,52,True,False,dsl,True,False,True,False,False,False,one year,False,electronic check,53.75,2790.65,1.79
8670ercjh,False,male,False,False,False,72,True,True,fiber optic,True,True,True,True,True,True,two year,False,bank transfer automatic,113.4,8164.1,3.78
8670mefcp,False,female,False,True,True,36,True,True,dsl,True,True,True,True,True,True,two year,True,credit card automatic,92.9,3379.25,3.1
8671kkkos,False,female,False,True,False,46,False,False,dsl,True,True,False,False,True,False,month,False,electronic check,45.55,2062.15,1.52
8672oaupw,False,male,False,False,True,51,True,False,dsl,False,False,False,True,False,False,one year,False,credit card automatic,47.85,2356.75,1.59
8676ooqej,False,male,False,False,False,4,False,False,dsl,False,False,False,True,False,False,month,False,electronic check,30.5,118.4,1.02
8676trmjs,True,male,False,False,False,3,True,True,fiber optic,False,False,False,False,False,False,month,False,mailed check,75.0,209.1,2.5
8677hdzee,False,female,False,False,False,56,True,True,fiber optic,False,True,False,True,True,True,month,True,bank transfer automatic,105.45,5916.95,3.52
8679joevf,True,female,True,False,False,16,True,False,dsl,False,False,False,True,True,False,month,False,electronic check,59.4,1023.9,1.98
8679lzbmd,False,male,False,True,False,44,True,False,fiber optic,False,False,False,False,True,True,one year,True,bank transfer automatic,90.65,3974.15,3.02
8680cgltp,False,male,False,False,False,29,True,False,dsl,True,True,False,True,False,False,one year,True,electronic check,58.75,1696.2,1.96
8681icons,False,male,False,True,True,29,True,False,no,False,False,False,False,False,False,month,True,mailed check,20.65,654.85,0.69
8685whqpw,True,female,True,False,False,22,True,True,fiber optic,False,False,False,False,False,False,month,True,bank transfer automatic,74.4,1692.6,2.48
8687bafgu,False,male,False,False,False,1,True,False,fiber optic,False,False,False,True,False,False,month,False,electronic check,74.0,74.0,2.47
8690upczi,False,male,False,True,True,29,True,True,dsl,True,False,False,True,True,False,one year,False,bank transfer automatic,69.05,1958.45,2.3
8690zvlcl,False,female,False,True,True,68,True,True,dsl,True,True,True,True,True,True,two year,False,credit card automatic,88.0,6161.9,2.93
8695argxz,False,male,True,True,False,34,True,True,fiber optic,False,False,False,False,False,False,month,True,electronic check,75.55,2425.4,2.52
8695wdyea,False,male,False,False,False,1,True,False,dsl,True,False,False,False,False,False,month,False,mailed check,51.25,51.25,1.71
8696jkznu,True,female,True,False,False,37,True,True,fiber optic,False,False,False,False,False,False,month,True,electronic check,76.25,2841.55,2.54
8699asufo,True,male,True,True,False,7,True,True,fiber optic,False,False,False,False,False,False,month,True,mailed check,74.4,527.9,2.48
8701dglvh,False,male,False,False,False,51,True,False,no,False,False,False,False,False,False,two year,False,mailed check,20.45,1042.65,0.68
8705dwkti,False,male,False,False,False,52,True,False,fiber optic,False,False,True,False,False,True,month,True,credit card automatic,83.8,4331.4,2.79
8705wzcyl,False,male,False,False,False,1,True,False,dsl,False,False,False,False,False,False,month,True,electronic check,44.8,44.8,1.49
8706hradd,False,male,False,False,False,21,False,False,dsl,True,False,False,True,True,False,month,True,mailed check,43.55,1011.5,1.45
8707hoedg,False,female,False,True,True,70,True,True,fiber optic,False,True,True,True,True,True,two year,True,electronic check,110.2,7689.8,3.67
8707rmezh,False,female,True,True,False,69,True,False,fiber optic,True,True,False,False,False,True,one year,False,credit card automatic,87.3,6055.55,2.91
8708xpxhz,True,female,False,True,True,42,True,True,fiber optic,False,False,False,False,True,True,month,True,electronic check,94.2,4186.3,3.14
8709krdvl,False,female,False,False,False,33,True,True,fiber optic,False,True,False,False,True,True,month,True,electronic check,100.0,3320.6,3.33
8710yglwg,False,male,False,False,False,1,True,False,dsl,False,False,False,False,False,False,month,True,mailed check,44.9,44.9,1.5
8711lobky,False,male,False,True,True,59,True,False,no,False,False,False,False,False,False,two year,False,mailed check,19.85,1188.25,0.66
8713igzso,False,male,False,False,False,2,True,True,no,False,False,False,False,False,False,month,False,mailed check,24.85,62.0,0.83
8714ctzjw,False,female,False,False,False,4,True,False,fiber optic,False,False,True,False,False,True,month,True,credit card automatic,82.85,319.6,2.76
8714euhjo,True,female,False,True,True,31,True,True,fiber optic,False,True,False,False,False,True,month,True,electronic check,91.15,2995.45,3.04
8715kktfg,False,female,False,True,False,61,True,True,fiber optic,False,False,True,True,True,True,one year,True,bank transfer automatic,103.3,6518.35,3.44
8717vctxj,False,male,False,False,False,42,True,False,no,False,False,False,False,False,False,one year,True,mailed check,19.55,839.4,0.65
8718ptmez,True,female,False,False,False,13,False,False,dsl,False,True,False,False,False,False,month,True,electronic check,31.05,347.25,1.03
8720rqsbj,False,male,True,False,False,1,True,False,dsl,False,False,False,False,False,False,month,False,electronic check,44.0,44.0,1.47
8722ngnbh,True,male,False,False,False,5,False,False,dsl,True,False,True,True,False,False,month,False,mailed check,40.0,223.45,1.33
8722prfdv,False,female,False,True,True,71,True,False,dsl,True,False,True,False,True,True,two year,False,credit card automatic,77.55,5574.35,2.58
8725jedfd,False,male,False,False,False,27,True,False,fiber optic,False,False,False,False,False,False,month,True,mailed check,69.05,1793.25,2.3
8727jqfhv,False,male,False,True,True,57,True,False,no,False,False,False,False,False,False,two year,False,mailed check,20.75,1123.15,0.69
8727xdpud,False,male,False,False,False,37,False,False,dsl,False,False,False,False,True,False,two year,False,credit card automatic,35.8,1316.9,1.19
8728skjlr,False,male,False,False,False,41,True,False,fiber optic,False,False,False,True,False,False,month,True,electronic check,74.25,3089.1,2.48
8731wbbmb,False,female,False,True,False,26,True,False,dsl,False,True,True,True,True,True,month,False,bank transfer automatic,81.9,2078.55,2.73
8732bblmg,False,female,False,False,False,5,False,False,dsl,False,True,False,False,True,True,month,True,credit card automatic,50.95,229.4,1.7
8734dkstz,False,female,False,True,True,10,True,True,fiber optic,False,False,False,False,False,True,month,False,electronic check,85.95,858.6,2.87
